fsid,ns_birthplace,parish_search,latitude,longitude,country_API,county_API
M196-YJM,lillsele branna västerbotten sweden,Not identified,65.2843604,17.7541916,Sweden,Västerbottens län
M19X-8GW,rengard västerbotten sweden,Not identified,64.92513,20.0365232,Sweden,Västerbotten County
M19X-8PN,sorsele sweden,SORSELE,65.5349378,17.5421752,Sweden,Västerbotten County
M19X-FLG,lamdalnas västerbotten sweden,Not identified,63.9383997,19.5338376,Sweden,Västerbotten County
M19X-GMD,bräskfors västerbotten sweden,Not identified,64.8036511,20.3431174,Sweden,Västerbotten County
M19X-JYD,gaustrask västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
M19X-Y1H,nordnas västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
M291-179,stocksjo umea kommun västerbottens lan sweden,UMEÅ LANDS,63.7776783,20.1782515,Sweden,Västerbotten County
M2K2-2YV,teftea västerbotten sweden,Not identified,63.8373401,20.4834166,Sweden,Västerbotten County
M2K2-CK1,degerliden västerbotten sweden,Not identified,65.0833189,20.84,Sweden,Västerbotten County
M2K2-FTW,krokfors västerbotten sweden,Not identified,65.7807315,15.1222218,Sweden,Västerbotten County
M2K2-XHX,höglunda västerbotten sweden,Not identified,63.1485978,15.8407866,Sweden,Jamtland County
M2Q4-F4Y,nordmaling västansjö västernorrland sweden,NORDMALING,63.75000000000001,18.9833329,Sweden,Västerbotten County
M2QL-SFF,andersvattnet västerbotten sverige,Not identified,64.404302,20.5788769,Sweden,Västerbottens län
M2QT-P3T,umea lfs västerbotten sverige,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
M2QT-XLJ,bygdsiljum burtrask vbtn sweden,ÖRTRÄSK,64.36309059999999,20.5029238,Sweden,Västerbottens län
M2T9-SVV,westeraker umeå västerbotten sweden,UMEÅ LANDS,63.82022240000001,20.3054461,Sweden,Västerbottens län
M35P-ZBN,gammelgården västerbotten sweden,Not identified,64.47681010000001,16.1343208,Sweden,Västerbotten County
M3L4-VBX,abyn skelleftea västerbotten sweden,SKELLEFTEÅ,65.0322116,21.331766,Sweden,Västerbotten County
M3Y1-8N4,djupviken västerbotten sweden,Not identified,64.483333,19.4500001,Sweden,Västerbotten County
M3Y1-FSB,bjenberg umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.8248274,20.2752793,Sweden,Västerbottens län
M3Y1-JNN,norrmjole västerbotten sweden,Not identified,63.66871140000001,20.1178752,Sweden,Västerbotten County
M3YB-BHZ,osterteg västerbotten sweden,Not identified,45.8306093,-122.7473066,United States,Washington
M468-T2F,skelleftea westerbotten sweden,SKELLEFTEÅ,64.750244,20.950917,Sweden,Västerbotten County
M4D5-G1G,ornskoldsvis västerbotten sweden,Not identified,63.4802574,18.9734418,Sweden,Västernorrland County
M4D5-GFG,byske skelleftea västerbotten sweden,SKELLEFTEÅ,64.9534634,21.2041599,Sweden,Västerbotten County
M521-58D,åsjön öeverklinten västerbotten sverige,Not identified,64.233333,20.65,Sweden,Västerbotten County
M53Z-LSJ,nyby sorsele västerbotten sweden,SORSELE,None,None,None,
M55V-G35,vindeln sweden,VINDELN,64.2019528,19.7188702,Sweden,Västerbotten County
M58W-NWT,röbäck umeå lfs västerbotten sweden,UMEÅ LANDS,63.8085758,20.1853762,Sweden,Västerbotten County
M66S-4CL,nordsjo gideå västerbotten sweden,Not identified,63.4802574,18.9734418,Sweden,Västernorrland County
M675-GGY,grannäs västerbotten sverige,Not identified,65.6834207,17.2910362,Sweden,Västerbotten County
M682-3BQ,tväråmark sävar västerbotten sweden,SÄVAR,63.90081300000001,20.5519791,Sweden,Västerbotten County
M684-FYC,selet byske västerbotten sweden,BYSKE,65.0336875,20.9900817,Sweden,Västerbotten County
M686-34N,åkullsjön bydgeå parish västerbotten sweden,Not identified,64.0590498,20.8544517,Sweden,Västerbotten County
M686-9XD,skinnarbyn västerbotten sverige,Not identified,64.066667,20.8499999,Sweden,Västerbotten County
M68C-QB5,byske nr3 skellefteå lfs västerbotten sweden,SKELLEFTEÅ,64.9534634,21.2041599,Sweden,Västerbotten County
M68D-XQR,broträsk lövånger västerbotten sweden,LÖVÅNGER,64.3760288,21.1465005,Sweden,Västerbotten County
M68F-8D4,åbyn burträsk fs västerbottens län sweden,BURTRÄSK,65.0322116,21.331766,Sweden,Västerbotten County
M68F-MBV,lidsjön västerbotten sweden,Not identified,64.3832316,20.2486933,Sweden,Västerbottens län
M68G-J6H,stöcke västerbotten sverige,Not identified,63.74071619999999,20.2296324,Sweden,Västerbotten County
M68G-J6K,nysätra robertsfors kommun västerbotten sverige,ROBERTSFORS,64.283333,21.033333,Sweden,Västerbotten County
M68H-D3P,lifånger västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
M68H-JWF,lillkgetrsk västerbotten sweden,Not identified,64.9912851,20.67919,Sweden,Västerbotten County
M68K-M84,holktjärn norsjö västerbotten sweden,NORSJÖ,64.885179,19.5920046,Sweden,Västerbotten County
M68K-PP3,säfvar västerbotten suède sweden,Not identified,63.90081300000001,20.5519791,Sweden,Västerbotten County
M68L-RBQ,tavelsjon umea västerbotten sweden,UMEÅ LANDS,64.03699259999999,20.0478102,Sweden,Västerbotten County
M68N-7YW,vastra blistersliden burtrask västerbotten sweden,ÖRTRÄSK,64.43333299999999,20.2666671,Sweden,Västerbotten County
M68N-DZF,risatrask burtrask västerbottens sweden,ÖRTRÄSK,64.62828,20.0534185,Sweden,Västerbotten County
M68S-2FP,hugget nysätra västerbotten sweden,NYSÄTRA (AC-län),64.283333,21.033333,Sweden,Västerbotten County
M68T-DQ1,stugunäs umeå lands västerbotten sweden,UMEÅ LANDS,63.71594839999999,20.0203312,Sweden,Västerbottens län
M68T-QWR,hissjön umeå landsförs västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
M68V-3BG,svanselet skelleftea västerbotten sweden,SKELLEFTEÅ,None,None,None,
M68V-3WN,innervik skellefteå landsförsamling västerbotten sverige,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
M68V-8GP,norsjö skellefteå lands västerbotten sweden,SKELLEFTEÅ,64.9145775,19.4976921,Sweden,Västerbotten County
M68V-H5K,bjurheden norsjo västerbotten sweden,NORSJÖ,64.1730475,20.5451699,Sweden,Västerbotten County
M68V-HZ5,jontrask norsjo västerbotten sweden,NORSJÖ,64.9135093,19.4826413,Sweden,Västerbotten County
M68V-JCC,brännliden västerbotten sweden,Not identified,65.2,19.9333333,Sweden,Västerbottens län
M68Y-4TY,innertavle umeå landsförs västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
M6C1-7B3,degerfors sorsele västerbotten sweden,SORSELE,None,None,None,
M6C1-9TB,överrissjö åsele västerbotten sweden,ÅSELE,64.066667,17.6666669,Sweden,Västerbotten County
M6C1-NVD,haggas sorsele västerbotten sweden,SORSELE,65.79764519999999,16.9160721,Sweden,Västerbotten County
M6C2-TJ4,stensjö fredrika västerbotten sweden,FREDRIKA,64.25,18.0666671,Sweden,Västerbotten County
M6C3-967,kyrktjern bjurholm västerbotten sweden,BJURHOLM,63.8985881,18.9879041,Sweden,Västerbotten County
M6C3-B2C,armsjo nordmaling västerbotten sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
M6C3-QGV,agnäs bjurholm västerbotten sweden,BJURHOLM,63.85411999999999,19.26603,Sweden,Västerbotten County
M6C4-J8W,lillarmsjö bjurholm västerbotten sweden,BJURHOLM,63.9680669,19.3070987,Sweden,Västerbotten County
M6C4-S1J,nordansjö bjurholm västerbotten sweden,BJURHOLM,None,None,None,
M6C5-JC5,tjern asele västerbotten sweden,ÅSELE,64.1602339,17.3536149,Sweden,Västerbotten County
M6C6-7GG,rusksele lycksele västerbotten sweden,LYCKSELE,64.8140849,18.875615,Sweden,Västerbotten County
M6C6-BGW,ruskträsk lycksele fs västerbotten sweden,LYCKSELE,64.7821072,18.9729281,Sweden,Västerbotten County
M6C6-H8X,söderby lycksele västerbotten sweden,LYCKSELE,None,None,None,
M6C6-XRV,bäckfors lycksele västerbotten sweden,LYCKSELE,None,None,None,
M6C8-BW8,storbacken lycksele västerbotten sweden,LYCKSELE,None,None,None,
M6C9-5RX,sörfors bjurholm västerbotten sverige,BJURHOLM,None,None,None,
M6C9-KL4,nsmark bjurholm västerbotten sweden,BJURHOLM,63.96993419999999,19.1548229,Sweden,Västerbotten County
M6CB-57V,kvällträsk västerbotten sweden,Not identified,64.1326157,17.4807255,Sweden,Västerbotten County
M6CB-6F2,åsele västerbottens sweden,ÅSELE,64.1602339,17.3536149,Sweden,Västerbotten County
M6CB-BK5,åkerberg åsele västerbotten sweden,ÅSELE,64.05,19.1833333,Sweden,Västerbottens län
M6CB-D61,brunsfjäll vilhelmina församling västerbotten sverige,VILHELMINA,64.625252,16.6510206,Sweden,Västerbottens län
M6CB-F31,siksjön åsele västerbotten sweden,ÅSELE,64.33069680000001,17.7695616,Sweden,Västerbottens län
M6CB-F3X,stridsmark åsele västerbotten sweden,ÅSELE,None,None,None,
M6CB-Q7V,mossträsk åsele västerbotten sweden,ÅSELE,64.1602339,17.3536149,Sweden,Västerbotten County
M6CB-YH7,wallen åsele västerbotten sweden,ÅSELE,64.1602339,17.3536149,Sweden,Västerbotten County
M6CC-5W7,katenaive mala västerbotten sweden,MALÅ,65.18512,18.74907,Sweden,Västerbotten County
M6CC-C79,hvitvattnet bjurholm västerbotten sweden,BJURHOLM,63.91277770000001,19.38965,Sweden,Västerbotten County
M6CD-MK5,vänjaurbäck lycksele västerbotten sweden,LYCKSELE,64.37550759999999,18.5843124,Sweden,Västerbotten County
M6CD-QRF,lomfors västerbotten sweden,Not identified,65.159123,17.742843,Sweden,Västerbottens län
M6CF-1KP,bjorksele lycksele västerbottens sweden,LYCKSELE,64.9873083,18.5133434,Sweden,Västerbotten County
M6CG-4DL,klippen västerbotten sweden,Not identified,65.8697742,15.0141027,Sweden,Västerbotten County
M6CG-632,fagsele åsele västerbotten sweden,ÅSELE,64.01559689999999,17.2944369,Sweden,Västerbotten County
M6CG-B6M,holmträsk åsele västerbotten sweden,ÅSELE,63.89999999999999,17.4833301,Sweden,Västerbotten County
M6CH-74L,strömåker bjurholm västerbotten sweden,BJURHOLM,63.85379200000001,18.6640302,Sweden,Västerbotten County
M6CH-N2J,akerberg bjurholm västerbotten sweden,BJURHOLM,64.05,19.1833333,Sweden,Västerbottens län
M6CK-J8F,stennas västerbotten sweden,Not identified,65.2330187,15.7567371,Sweden,Västerbotten County
M6CK-YYW,stennäs västerbotten sverige,Not identified,65.2330187,15.7567371,Sweden,Västerbotten County
M6CL-9W7,tallsjö fredrika västerbotten sweden,FREDRIKA,64.14162999999999,18.0252601,Sweden,Västerbotten County
M6CN-MLZ,aspås lycksele västerbotten sweden,LYCKSELE,None,None,None,
M6CP-VBZ,gardsjo asele västerbotten sweden,ÅSELE,64.16724289999999,17.3670488,Sweden,Västerbottens län
M6CP-Y37,solberg sweden,Not identified,62.2576893,17.3581358,Sweden,Västernorrland County
M6CR-2XY,kubbe anundsjö åsele västerbotten sweden,ÅSELE,63.433333,18.1000001,Sweden,Västernorrland County
M6CR-3YL,vilhelmina sn sweden,VILHELMINA,64.624471,16.655497,Sweden,Västerbotten County
M6CR-D3T,torvsj västerbotten sweden,Not identified,64.3718772,17.2659862,Sweden,Västerbotten County
M6CR-XS9,sandsjö asele västerbotten sweden,ÅSELE,64.4494565,17.7619219,Sweden,Västerbotten County
M6CS-M4K,mjösjö bjurholm västerbotten sverige,BJURHOLM,63.80380049999999,18.8599901,Sweden,Västerbottens län
M6CS-VMF,öreström bjurholm västerbotten sweden,BJURHOLM,64.0662913,19.0335602,Sweden,Västerbotten County
M6CT-LJW,torssjön åsele västerbotten sweden,ÅSELE,64.1501072,17.6465906,Sweden,Västerbottens län
M6CT-Y53,insjon asele västerbotten sweden,ÅSELE,64.3921014,17.4914916,Sweden,Västerbotten County
M6CT-YQ8,söråsele åsele sweden,ÅSELE,64.1643682,17.3035485,Sweden,Västerbotten County
M6CV-JWW,lyksele västerbotten sweden,Not identified,64.5958098,18.6763669,Sweden,Västerbotten County
M6CW-533,klubsjö bjurholm västerbotten sweden,BJURHOLM,63.9110844,19.0877663,Sweden,Västerbottens län
M6CW-VJG,bjurholm agnäs västerbotten sweden,BJURHOLM,63.85411999999999,19.26603,Sweden,Västerbotten County
M6CY-34Q,bomsjö åsele västerbotten sverige,ÅSELE,64.166667,17.466667,Sweden,Västerbotten County
M6CY-6QJ,bäskselelandet åsele församling västerbotten sverige,ÅSELE,64.1637716,17.355151,Sweden,Västerbottens län
M6D2-XG5,sörfors dorotea västerbotten sweden,DOROTEA,64.61666699999999,15.466667,Sweden,Västerbotten County
M6D3-3NJ,abborrtjärn degerfors västerbotten sweden,DEGEFORS,None,None,None,
M6D3-6HK,kamsjon västerbotten sweden,Not identified,64.3349419,19.9439583,Sweden,Västerbotten County
M6D3-HKM,rosindahl degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
M6D3-L29,holmträsk degerfors västerbotten sverige,DEGEFORS,None,None,None,
M6D3-SCM,tavelsjon degerfors västerbotten sweden,DEGEFORS,None,None,None,
M6D4-317,nordmalings västerbottens sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
M6D4-3ZY,baggård västerbottens sverige,Not identified,63.64110179999999,19.420101,Sweden,Västerbotten County
M6D6-MNN,wormträsk lycksele västerbotten sweden,LYCKSELE,64.9106513,18.8741568,Sweden,Västerbotten County
M6D6-T41,norrbäck västerbotten sweden,Not identified,64.7139782,17.6869341,Sweden,Västerbotten County
M6D8-9GM,hogliden västerbotten sverige,Not identified,64.3825615,20.484322,Sweden,Västerbotten County
M6D8-CCX,kvorbevare malå fs västerbotten sverige,MALÅ,65.18153389999999,18.7439272,Sweden,Västerbottens län
M6D8-DGG,holmträskbränna lycksele västerbotten sweden,LYCKSELE,64.5997146,18.6732725,Sweden,Västerbottens län
M6D9-65Y,norrfors västerbotten sverige,Not identified,63.77533,18.9988099,Sweden,Västerbotten County
M6D9-SF8,sävar parish västerbotten sweden,SÄVAR,63.90081300000001,20.5519791,Sweden,Västerbotten County
M6DC-7KP,nastansjo nordmaling västerbotten sweden,NORDMALING,None,None,None,
M6DF-582,holmträsk anundsjö sweden,Not identified,None,None,None,
M6DF-F2Y,kåkarberget västerbotten sweden,Not identified,64.37389259999999,17.8691969,Sweden,Västerbotten County
M6DF-FCD,almsele västerbotten sweden,Not identified,64.3230198,17.0838851,Sweden,Västerbotten County
M6DJ-D3F,vargträsk västerbotten sverige,Not identified,64.2116345,18.6376285,Sweden,Västerbotten County
M6DJ-KXX,bastuträsk stensele lycksele västerbotten sweden,STENSELE,64.7900051,20.04118,Sweden,Västerbottens län
M6DJ-WRY,risnäs sorsele västerbotten sweden,SORSELE,65.6877222,17.3198972,Sweden,Västerbotten County
M6DK-B2Z,svanabyn västerbotten sverige,Not identified,64.0966,16.6601201,Sweden,Västerbotten County
M6DK-FTG,sodra latikberg wilhelmina västerbotten sweden,Not identified,64.637877,17.0480191,Sweden,Västerbottens län
M6DL-JVG,wännäs västerbotten sverige,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
M6DL-P9S,trna västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
M6DL-TDT,björkfors västerbotten sweden,Not identified,65.8256166,15.0741789,Sweden,Västerbotten County
M6DM-W1Z,roda umeålandsfor västernorrland sweden,UMEÅ LANDS,63.33145570000001,19.1664654,Sweden,Västernorrlands län
M6DN-5FM,granbyn sorsele västerbotten sweden,SORSELE,65.5349378,17.5421752,Sweden,Västerbotten County
M6DN-TNS,salberget västerbotten sweden,Not identified,64.566667,19.9166669,Sweden,Västerbotten County
M6DQ-3RC,ånäset degerfors västerbotten sweden,DEGEFORS,None,None,None,
M6DQ-B6C,granon degerfors vasterbgotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
M6DQ-M36,rödå umeå landsfors västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
M6DQ-N6H,avanäs degerfors sweden,DEGEFORS,None,None,None,
M6DQ-QQQ,fjädernäs degerfors västerbotton sweden,DEGEFORS,None,None,None,
M6DQ-WM4,sjöbrånet degerfors västerbotten sweden,DEGEFORS,None,None,None,
M6DS-JDY,ottonträsk västerbotten sweden,Not identified,64.2009144,19.4160047,Sweden,Västerbotten County
M6DS-XD2,ramsele degerfors västerbotten västerbotten county sweden,DEGEFORS,None,None,None,
M6DV-4DL,gransjön vilhelmina västerbotten sverige,VILHELMINA,64.516667,17.433333,Sweden,Västerbotten County
M6DV-4QR,ljusfjäll vilhelmina västerbotten sweden,VILHELMINA,65.2666667,14.8000001,Sweden,Västerbottens län
M6DV-86D,begnäs stensele västerbotten sverige,STENSELE,None,None,None,
M6DV-BYQ,vardofjäll vilhelmina församling västerbotten sverige,VILHELMINA,64.625252,16.6510206,Sweden,Västerbottens län
M6DV-LP6,gidevare vilhelmina församling västerbotten sverige,VILHELMINA,64.625252,16.6510206,Sweden,Västerbottens län
M6DV-VXD,idliden vilhelmina västerbotten sweden,VILHELMINA,64.6254635,16.6541785,Sweden,Västerbottens län
M6DW-97P,hyngelsböle nordmaling västerbotten sverige,NORDMALING,63.6,19.3166671,Sweden,Västerbotten County
M6DX-12L,åsele lappmark västerbotten sweden,ÅSELE,64.1602339,17.3536149,Sweden,Västerbotten County
M6DZ-1XD,byssträsk lycksele västerbotten sweden,LYCKSELE,64.3377464,18.9724839,Sweden,Västerbotten County
M6DZ-2DH,bjurström västerbotten sweden,Not identified,64.82198029999999,20.4698668,Sweden,Västerbotten County
M6DZ-53X,norrholmsjö västerbotten sweden,Not identified,63.94999999999999,18.633333,Sweden,Västerbotten County
M6H2-5MG,storfall nordmaling västerbotten sweden,NORDMALING,63.6676017,19.2186673,Sweden,Västerbotten County
M6H4-3Q7,mickelsträsk umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.8248274,20.2752793,Sweden,Västerbottens län
M6H5-B7Z,stavsjöholm nordmaling västerbotten sverige,NORDMALING,63.666667,19.3,Sweden,Västerbotten County
M6H6-3QL,mullsjö nordmaling västernorrland sweden,NORDMALING,63.65095569999999,19.3569464,Sweden,Västerbotten County
M6H7-PF4,stöcksjö umeå landsförsamling sverige,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
M6HD-FM6,björkliden jörn västerbotten sweden,Not identified,None,None,None,
M6HJ-Z6P,umsjöliden degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
M6HJ-ZB6,lundsfors degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
M6HK-2KF,hallen västerbotten sweden,Not identified,63.6730528,19.6488993,Sweden,Västerbotten County
M6HL-8HT,bergsjö nordmaling västerbotten sverige,NORDMALING,63.633333,19.1666671,Sweden,Västerbotten County
M6HP-364,vångsjö nordmaling sweden,NORDMALING,63.78273540000001,19.2105151,Sweden,Västerbotten County
M6HQ-6D7,yttersjö umeå landsforsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
M6HV-DGM,storsandsjo degerfors västerbotten sweden,DEGEFORS,None,None,None,
M6HW-N3C,kåddis umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
M6HY-463,klubbsjö nordmaling västerbotten sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
M6HY-48V,bjärten nordmaling västerbotten sweden,NORDMALING,63.8351924,18.9907943,Sweden,Västerbottens län
M6HY-5K5,nyåker västerbotten county sweden,Not identified,63.7735321,19.309053,Sweden,Västerbotten County
M6HY-GM1,nordmaling västerbotten county sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
M6HY-XNX,nyåker nordmaling sweden,NORDMALING,63.7735321,19.309053,Sweden,Västerbotten County
M6HZ-K5R,djupfors jörn västerbotten sverige,Not identified,None,None,None,
M6HZ-YVD,tjälfors skellefteå lfs västerbotten sweden,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
M6KJ-5Z6,aldernäset västerbotten sweden,Not identified,64.28114459999999,15.7420449,Sweden,Jamtland County
M6KJ-V7V,västra ormsjö västerbotten sverige,Not identified,64.4177922,16.0112025,Sweden,Västerbotten County
